postal_code,lat,lng,location
05193,40.711705,-4.486926341,"Ojos-Albos, Ávila, Castilla y León, ESP"
05194,40.701415,-4.600198722,"Berrocalejo de Aragona, Ávila, Castilla y León, ESP"
05195,40.6579,-4.50625474,"Ávila, Ávila, Castilla y León, ESP"
05196,40.60291,-4.617278341,"Tornadizos de Ávila, Ávila, Castilla y León, ESP"
05197,40.635345,-4.7004693119999,"Ávila, Ávila, Castilla y León, ESP"
05198,40.517245,-4.853164609,"Sotalbo, Ávila, Castilla y León, ESP"
05200,41.059387999,-4.7350799999999,"Arévalo, Ávila, Castilla y León, ESP"
05210,41.068605,-5.1061483779999,"Horcajo de las Torres, Ávila, Castilla y León, ESP"
05211,40.97845,-4.9728713489999,"Bernuy-Zapardiel, Ávila, Castilla y León, ESP"
05212,41.008385,-4.9109906599999,"Fuentes de Año, Ávila, Castilla y León, ESP"
05213,41.00236,-4.856306526,"Langa, Ávila, Castilla y León, ESP"
05214,40.920422736,-4.6440699999999,"Pajares de Adaja, Ávila, Castilla y León, ESP"
05215,41.103225,-4.772328482,"Palacios de Goda, Ávila, Castilla y León, ESP"
05216,40.99781,-4.768752266,"Nava de Arévalo, Ávila, Castilla y León, ESP"
05217,40.94043,-4.862824502,"Constanzana, Ávila, Castilla y León, ESP"
05220,41.096265,-5.018214461,"Madrigal de las Altas Torres, Ávila, Castilla y León, ESP"
05229,41.067495,-4.918285097,"Barromán, Ávila, Castilla y León, ESP"
05230,40.592165,-4.3220166629999,"Las Navas del Marqués, Ávila, Castilla y León, ESP"
05239,40.650185,-4.239591016,"Peguerinos, Ávila, Castilla y León, ESP"
05240,40.5921,-4.442955485,"Navalperal de Pinares, Ávila, Castilla y León, ESP"
05250,40.50022,-4.3862053139999,"El Hoyo de Pinares, Ávila, Castilla y León, ESP"
05260,40.45853,-4.425408638,"Cebreros, Ávila, Castilla y León, ESP"
05267,40.53581,-4.508909054,"San Bartolomé de Pinares, Ávila, Castilla y León, ESP"
05268,40.56199,-4.5720331819999,"Herradón de Pinares, Ávila, Castilla y León, ESP"
05270,40.404325,-4.5103899119999,"El Tiemblo, Ávila, Castilla y León, ESP"
05278,40.38334,-4.5805771199999,"El Barraco, Ávila, Castilla y León, ESP"
05279,40.371605,-4.4836101719999,"El Tiemblo, Ávila, Castilla y León, ESP"
05280,40.761365,-4.668089048,"Mingorría, Ávila, Castilla y León, ESP"
05289,40.75475,-4.59732213,"Tolbaños, Ávila, Castilla y León, ESP"
05290,40.88753,-4.615435525,"Blascosancho, Ávila, Castilla y León, ESP"
05291,40.82687,-4.5702339229999,"Maello, Ávila, Castilla y León, ESP"
05292,40.822815,-4.6414626669999,"Vega de Santa María, Ávila, Castilla y León, ESP"
05294,40.59609602,-4.49601,"Herradón de Pinares, Ávila, Castilla y León, ESP"
05296,40.98025478,-4.630935,"Gutierre-Muñoz, Ávila, Castilla y León, ESP"
05298,41.019815,-5.045911142,"Rasueros, Ávila, Castilla y León, ESP"
05299,41.12891,-4.9832757689999,"Blasconuño de Matacabras, Ávila, Castilla y León, ESP"
05300,40.862871352,-4.9712049999999,"Crespos, Ávila, Castilla y León, ESP"
05301,40.92437,-5.0306491819999,"Muñosancho, Ávila, Castilla y León, ESP"
05309,40.856190622,-4.9338149999999,"Viñegra de Moraña, Ávila, Castilla y León, ESP"
05310,40.926095,-4.956549035,"Fontiveros, Ávila, Castilla y León, ESP"
05320,40.736385,-4.736515346,"Cardeñosa, Ávila, Castilla y León, ESP"
05350,40.795908017,-4.87062,"San Pedro del Arroyo, Ávila, Castilla y León, ESP"
05357,40.76562,-4.9496410849999,"Brabos, Ávila, Castilla y León, ESP"
05358,40.863222583,-4.85694,"Papatrigo, Ávila, Castilla y León, ESP"
05369,40.8505,-5.062309979,"Narros del Castillo, Ávila, Castilla y León, ESP"
05370,40.938505,-5.082294095,"Flores de Ávila, Ávila, Castilla y León, ESP"
05380,40.877055,-5.1104446869999,"Gimialcón, Ávila, Castilla y León, ESP"
05400,40.146451662,-5.14336,"Arenas de San Pedro, Ávila, Castilla y León, ESP"
05410,40.253517194,-5.03178,"Mombeltrán, Ávila, Castilla y León, ESP"
05412,40.280000788,-4.96064,"San Esteban del Valle, Ávila, Castilla y León, ESP"
05413,40.327429147,-4.982135,"Villarejo del Valle, Ávila, Castilla y León, ESP"
05414,40.295695,-5.031023499,"Cuevas del Valle, Ávila, Castilla y León, ESP"
05415,40.26297,-5.143269752,"El Hornillo, Ávila, Castilla y León, ESP"
05416,40.2787,-5.090255869,"El Arenal, Ávila, Castilla y León, ESP"
05417,40.232066059,-5.14888,"Guisando, Ávila, Castilla y León, ESP"
05418,40.15694,-4.995867075,"Arenas de San Pedro, Ávila, Castilla y León, ESP"
05420,40.288190937,-4.5984399999999,"Sotillo de la Adrada, Ávila, Castilla y León, ESP"
05427,40.23322,-4.623235865,"Fresnedilla, Ávila, Castilla y León, ESP"
05428,40.32967,-4.5747911669999,"Casillas, Ávila, Castilla y León, ESP"
05429,40.34308,-4.4983698259999,"Navahondilla, Ávila, Castilla y León, ESP"
05430,40.311680115,-4.65667,"La Adrada, Ávila, Castilla y León, ESP"
05440,40.317535,-4.705541872,"Piedralaves, Ávila, Castilla y León, ESP"
05450,40.300393609,-4.767895,"Casavieja, Ávila, Castilla y León, ESP"
05460,40.283874815,-4.8721699999999,"Gavilanes, Ávila, Castilla y León, ESP"
05461,40.282391459,-4.84108,"Mijares, Ávila, Castilla y León, ESP"
05470,40.243865,-4.917886962,"Pedro Bernardo, Ávila, Castilla y León, ESP"
05480,40.179350698,-5.274335,"Candeleda, Ávila, Castilla y León, ESP"
05489,40.16948,-5.3339099589999,"Candeleda, Ávila, Castilla y León, ESP"
05490,40.188345,-4.9340266799999,"Lanzahíta, Ávila, Castilla y León, ESP"
05491,40.193735,-5.0121591349999,"Mombeltrán, Ávila, Castilla y León, ESP"
05492,40.17055,-5.1625146929999,"Poyales del Hoyo, Ávila, Castilla y León, ESP"
05500,40.466997306,-5.318975,"Piedrahíta, Ávila, Castilla y León, ESP"
05510,40.50701,-5.41489554,"Santa María del Berrocal, Ávila, Castilla y León, ESP"
05514,40.530564088,-5.26206,"Bonilla de la Sierra, Ávila, Castilla y León, ESP"
05515,40.47152,-5.3547073629999,"Piedrahíta, Ávila, Castilla y León, ESP"
05516,40.469165,-5.4085128859999,"Hoyorredondo, Ávila, Castilla y León, ESP"
05520,40.62467,-4.859707778,"Padiernos, Ávila, Castilla y León, ESP"
05530,40.599565,-4.9195637899999,"Santa María del Arroyo, Ávila, Castilla y León, ESP"
05540,40.600375,-5.0123111,"Muñana, Ávila, Castilla y León, ESP"
05560,40.565228351,-5.09642,"Villatoro, Ávila, Castilla y León, ESP"
05571,40.50357,-5.168785323,"Navacepedilla de Corneja, Ávila, Castilla y León, ESP"
05580,40.383965,-5.4212685599999,"Aldeanueva de Santa Cruz, Ávila, Castilla y León, ESP"
05591,40.58512,-5.196501848,"Villanueva del Campillo, Ávila, Castilla y León, ESP"
05592,40.42744,-5.3317070869999,"Santiago del Collado, Ávila, Castilla y León, ESP"
05593,40.41779,-5.404029454,"La Aldehuela, Ávila, Castilla y León, ESP"
05600,40.35417,-5.517758687,"El Barco de Ávila, Ávila, Castilla y León, ESP"
05610,40.38648,-5.623971538,"Becedas, Ávila, Castilla y León, ESP"
05619,40.444550755,-5.625685,"Medinilla, Ávila, Castilla y León, ESP"
05620,40.354520539,-5.559115,"La Carrera, Ávila, Castilla y León, ESP"
05621,40.30513784,-5.6546499999999,"Puerto Castilla, Ávila, Castilla y León, ESP"
05630,40.315170274,-5.382785,"Santiago del Tormes, Ávila, Castilla y León, ESP"
05631,40.334514945,-5.301645,"Zapardiel de la Ribera, Ávila, Castilla y León, ESP"
05633,40.382580034,-5.245445,"San Juan de Gredos, Ávila, Castilla y León, ESP"
05634,40.329678402,-5.178645,"Hoyos del Espino, Ávila, Castilla y León, ESP"
05635,40.349330699,-5.1153399999999,"Navarredonda de Gredos, Ávila, Castilla y León, ESP"
05690,40.302793,-5.442698908,"Bohoyo, Ávila, Castilla y León, ESP"
05691,40.349583913,-5.60106,"Solana de Ávila, Ávila, Castilla y León, ESP"
05692,40.397171136,-5.53791,"El Losar del Barco, Ávila, Castilla y León, ESP"
05693,40.295780602,-5.5839599999999,"Gil García, Ávila, Castilla y León, ESP"
05694,40.413826327,-5.563815,"Junciana, Ávila, Castilla y León, ESP"
05695,40.4379,-5.4647734509999,"La Horcajada, Ávila, Castilla y León, ESP"
05696,40.391249338,-5.496545,"La Horcajada, Ávila, Castilla y León, ESP"
05697,40.269565,-5.5135336399999,"Navalonguilla, Ávila, Castilla y León, ESP"
06001,38.879758,-6.9732044269999,"Badajoz, Badajoz, Extremadura, ESP"
06002,38.87899,-6.9671972589999,"Badajoz, Badajoz, Extremadura, ESP"
06003,38.873985,-6.966474853,"Badajoz, Badajoz, Extremadura, ESP"
06004,38.87225,-6.97485683,"Badajoz, Badajoz, Extremadura, ESP"
06005,38.8759355,-6.978593937,"Badajoz, Badajoz, Extremadura, ESP"
06006,38.904444586,-7.0162499689999,"Badajoz, Badajoz, Extremadura, ESP"
06007,38.9742,-6.7790695469999,"Badajoz, Badajoz, Extremadura, ESP"
06008,38.88874,-6.91424875,"Badajoz, Badajoz, Extremadura, ESP"
06009,38.84601,-6.888560979,"Badajoz, Badajoz, Extremadura, ESP"
06010,38.71918,-6.94005693,"Badajoz, Badajoz, Extremadura, ESP"
06011,38.80540051,-7.0785144019999,"Badajoz, Badajoz, Extremadura, ESP"
06050,38.8831445,-6.81387187,"Badajoz, Badajoz, Extremadura, ESP"
06100,38.708245727,-7.141355,"Olivenza, Badajoz, Extremadura, ESP"
06105,38.54958,-7.257963025,"Cheles, Badajoz, Extremadura, ESP"
06106,38.614,-7.1857573799999,"Olivenza, Badajoz, Extremadura, ESP"
06107,38.701185,-7.2252406539999,"Olivenza, Badajoz, Extremadura, ESP"
06108,38.602731771,-7.03901,"Olivenza, Badajoz, Extremadura, ESP"
06109,38.7137,-7.070211479,"Olivenza, Badajoz, Extremadura, ESP"
06110,38.376095,-7.1319707489999,"Villanueva del Fresno, Badajoz, Extremadura, ESP"
06120,38.251555,-6.9944525139999,"Oliva de la Frontera, Badajoz, Extremadura, ESP"
06129,38.330864804,-6.9917649999999,"Zahínos, Badajoz, Extremadura, ESP"
06130,38.666095,-6.976535768,"Valverde de Leganés, Badajoz, Extremadura, ESP"
06131,38.522475,-7.129979449,"Alconchel, Badajoz, Extremadura, ESP"
06132,38.418905,-7.003179142,"Higuera de Vargas, Badajoz, Extremadura, ESP"
06133,38.523596389,-7.0044649999999,"Táliga, Badajoz, Extremadura, ESP"
06134,38.241731706,-7.1019899999999,"Valencia del Mombuey, Badajoz, Extremadura, ESP"
06140,38.8657,-6.76580875,"Talavera la Real, Badajoz, Extremadura, ESP"
06150,38.644294207,-6.6459899999999,"Santa Marta, Badajoz, Extremadura, ESP"
06160,38.51059,-6.88325329,"Barcarrota, Badajoz, Extremadura, ESP"
06170,38.75739,-6.757105995,"Badajoz, Badajoz, Extremadura, ESP"
06171,38.611666506,-6.839305,"Almendral, Badajoz, Extremadura, ESP"
06172,38.649015,-6.767356498,"Torre de Miguel Sesmero, Badajoz, Extremadura, ESP"
06173,38.575428269,-6.75064,"Nogales, Badajoz, Extremadura, ESP"
06174,38.513285369,-6.7836849999999,"Salvaleón, Badajoz, Extremadura, ESP"
06175,38.50266,-6.68467587,"Salvatierra de los Barros, Badajoz, Extremadura, ESP"
06176,38.54127,-6.616870175,"La Parra, Badajoz, Extremadura, ESP"
06177,38.385275,-6.7984454589999,"Valle de Matamoros, Badajoz, Extremadura, ESP"
06178,38.36593,-6.7887808039999,"Valle de Santa Ana, Badajoz, Extremadura, ESP"
06180,38.94255,-6.964202202,"Badajoz, Badajoz, Extremadura, ESP"
06181,39.003175,-6.7079048749999,"Badajoz, Badajoz, Extremadura, ESP"
06182,38.94948,-6.747614906,"Badajoz, Badajoz, Extremadura, ESP"
06183,38.928391736,-6.841868635,"Badajoz, Badajoz, Extremadura, ESP"
06184,38.927265,-6.762548635,"Pueblonuevo del Guadiana, Badajoz, Extremadura, ESP"
06185,38.88864,-6.694241791,"Valdelacalzada, Badajoz, Extremadura, ESP"
06186,38.935695,-6.68143578,"Guadiana, Badajoz, Extremadura, ESP"
06187,38.85091,-6.6781191759999,"Lobón, Badajoz, Extremadura, ESP"
06190,39.0921,-6.6612904409999,"La Roca de la Sierra, Badajoz, Extremadura, ESP"
06191,39.178675,-6.6294119369999,"Puebla de Obando, Badajoz, Extremadura, ESP"
06192,39.117200727,-6.82733,"Villar del Rey, Badajoz, Extremadura, ESP"
06193,39.101286034,-6.748143381,"Badajoz, Badajoz, Extremadura, ESP"
06194,38.985715,-6.8878012329999,"Badajoz, Badajoz, Extremadura, ESP"
06195,38.879715805,-6.8556399999999,"Badajoz, Badajoz, Extremadura, ESP"
06196,38.729545,-6.6583646039999,"Corte de Peleas, Badajoz, Extremadura, ESP"
06197,38.714246084,-6.7032649999999,"Entrín Bajo, Badajoz, Extremadura, ESP"
06200,38.698166987,-6.41781,"Almendralejo, Badajoz, Extremadura, ESP"
06207,38.660887644,-6.4869849999999,"Aceuchal, Badajoz, Extremadura, ESP"
06208,38.615035247,-6.5453649999999,"Villalba de los Barros, Badajoz, Extremadura, ESP"
06209,38.74017,-6.570931457,"Solana de los Barros, Badajoz, Extremadura, ESP"
06210,38.79228,-6.3747669389999,"Torremejía, Badajoz, Extremadura, ESP"
06220,38.585101069,-6.34163,"Villafranca de los Barros, Badajoz, Extremadura, ESP"
06225,38.538409144,-6.2413099999999,"Ribera del Fresno, Badajoz, Extremadura, ESP"
06226,38.478245,-6.1905288199999,"Hinojosa del Valle, Badajoz, Extremadura, ESP"
06227,38.46345,-6.070762074,"Llera, Badajoz, Extremadura, ESP"
06228,38.566655,-6.04539826,"Hornachos, Badajoz, Extremadura, ESP"
06229,38.593735,-6.213665222,"Puebla del Prior, Badajoz, Extremadura, ESP"
06230,38.468825,-6.3294319839999,"Los Santos de Maimona, Badajoz, Extremadura, ESP"
06240,38.22242,-6.2661283329999,"Fuente de Cantos, Badajoz, Extremadura, ESP"
06249,38.319,-6.3103181709999,"Calzadilla de los Barros, Badajoz, Extremadura, ESP"
06250,38.316675,-6.199576662,"Bienvenida, Badajoz, Extremadura, ESP"
06260,38.05396,-6.2059778989999,"Monesterio, Badajoz, Extremadura, ESP"
06270,38.147955,-6.4434683609999,"Segura de León, Badajoz, Extremadura, ESP"
06280,38.068365,-6.523691948,"Fuentes de León, Badajoz, Extremadura, ESP"
06290,38.389155,-6.188810813,"Usagre, Badajoz, Extremadura, ESP"
06291,38.1636,-6.202637664,"Montemolín, Badajoz, Extremadura, ESP"
06292,38.073092183,-6.33831,"Calera de León, Badajoz, Extremadura, ESP"
06293,38.088440254,-6.406195,"Cabeza la Vaca, Badajoz, Extremadura, ESP"
06300,38.43538,-6.436197234,"Zafra, Badajoz, Extremadura, ESP"
06310,38.398135,-6.365124232,"Puebla de Sancho Pérez, Badajoz, Extremadura, ESP"
06320,38.32534,-6.413423333,"Medina de las Torres, Badajoz, Extremadura, ESP"
06329,38.33620922,-6.4844849999999,"Atalaya, Badajoz, Extremadura, ESP"
06330,38.24921,-6.4454157179999,"Valencia del Ventoso, Badajoz, Extremadura, ESP"
06340,38.202635,-6.5737869399999,"Fregenal de la Sierra, Badajoz, Extremadura, ESP"
06350,38.1483,-6.73451848,"Higuera la Real, Badajoz, Extremadura, ESP"
06360,38.550923921,-6.4414399999999,"Fuente del Maestre, Badajoz, Extremadura, ESP"
06370,38.37875,-6.575590624,"Burguillos del Cerro, Badajoz, Extremadura, ESP"
06378,38.33299,-6.5344938609999,"Valverde de Burguillos, Badajoz, Extremadura, ESP"
06380,38.389815,-6.888090077,"Jerez de los Caballeros, Badajoz, Extremadura, ESP"
06389,38.303425,-6.70383873,"Jerez de los Caballeros, Badajoz, Extremadura, ESP"
06390,38.489225566,-6.5522349999999,"Feria, Badajoz, Extremadura, ESP"
06391,38.452204229,-6.5206749999999,"La Lapa, Badajoz, Extremadura, ESP"
06392,38.3723665,-6.294354686,"Usagre, Badajoz, Extremadura, ESP"
06393,38.397954415,-6.4762749999999,"Alconera, Badajoz, Extremadura, ESP"
06394,38.159185,-6.536081603,"Bodonal de la Sierra, Badajoz, Extremadura, ESP"
06400,38.810978779,-5.92015,"Don Benito, Badajoz, Extremadura, ESP"
06410,39.036345,-6.0485063379999,"Don Benito, Badajoz, Extremadura, ESP"
06411,38.97463,-5.9823256789999,"Medellín, Badajoz, Extremadura, ESP"
06412,39.0419215,-5.9245952929999,"Don Benito, Badajoz, Extremadura, ESP"
06413,38.912935,-5.9448301579999,"Mengabril, Badajoz, Extremadura, ESP"
06415,38.952655,-6.046067803,"Medellín, Badajoz, Extremadura, ESP"
06420,38.786205,-5.503786111,"Castuera, Badajoz, Extremadura, ESP"
06427,38.58273,-5.4736448259999,"Monterrubio de la Serena, Badajoz, Extremadura, ESP"
06428,38.638945,-5.5278691509999,"Benquerencia de la Serena, Badajoz, Extremadura, ESP"
06429,38.682155,-5.471893343,"Benquerencia de la Serena, Badajoz, Extremadura, ESP"
06430,38.615939062,-5.6650799999999,"Zalamea de la Serena, Badajoz, Extremadura, ESP"
06439,38.65407,-5.604244174,"Esparragosa de la Serena, Badajoz, Extremadura, ESP"
06440,38.700189344,-5.6236249999999,"Malpartida de la Serena, Badajoz, Extremadura, ESP"
06441,38.655245,-5.786798222,"Higuera de la Serena, Badajoz, Extremadura, ESP"
06442,38.590595,-5.8483005859999,"Retamal de Llerena, Badajoz, Extremadura, ESP"
06443,38.50979,-5.800413497,"Campillo de Llerena, Badajoz, Extremadura, ESP"
06444,38.44343,-5.936641472,"Valencia de las Torres, Badajoz, Extremadura, ESP"
06445,38.324575,-5.9719547299999,"Higuera de Llerena, Badajoz, Extremadura, ESP"
06446,38.678651896,-5.6933099999999,"Zalamea de la Serena, Badajoz, Extremadura, ESP"
06450,38.76343,-5.7244655399999,"Quintana de la Serena, Badajoz, Extremadura, ESP"
06458,38.72183,-5.8352809149999,"Valle de la Serena, Badajoz, Extremadura, ESP"
06459,38.81513,-5.7102626559999,"Campanario, Badajoz, Extremadura, ESP"
06460,38.88046,-5.591254234,"Campanario, Badajoz, Extremadura, ESP"
06468,38.888955849,-5.7238849999999,"Magacela, Badajoz, Extremadura, ESP"
06469,38.936605,-5.648671131,"La Coronada, Badajoz, Extremadura, ESP"
06470,38.846295,-6.0603552969999,"Guareña, Badajoz, Extremadura, ESP"
06473,38.857553668,-6.18938,"Villagonzalo, Badajoz, Extremadura, ESP"
06474,38.89951,-6.0714588829999,"Valdetorres, Badajoz, Extremadura, ESP"
06475,38.747945,-6.0768148779999,"Oliva de Mérida, Badajoz, Extremadura, ESP"
06476,38.705305,-6.145698852,"Palomas, Badajoz, Extremadura, ESP"
06477,38.664585,-6.0797812279999,"Puebla de la Reina, Badajoz, Extremadura, ESP"
06478,38.786136166,-6.0101749999999,"Manchita, Badajoz, Extremadura, ESP"
06479,38.819335,-6.095481756,"Cristina, Badajoz, Extremadura, ESP"
06480,38.956255,-6.5805661109999,"Montijo, Badajoz, Extremadura, ESP"
06486,39.07264,-6.516330517,"La Nava de Santiago, Badajoz, Extremadura, ESP"
06487,39.141505,-6.4329183999999,"Cordobilla de Lácara, Badajoz, Extremadura, ESP"
06488,39.151185,-6.3464385209999,"Carmonita, Badajoz, Extremadura, ESP"
06489,38.940955,-6.559332871,"Montijo, Badajoz, Extremadura, ESP"
06490,38.878446995,-6.6278199999999,"Puebla de la Calzada, Badajoz, Extremadura, ESP"
06498,38.831275,-6.6022540339999,"Lobón, Badajoz, Extremadura, ESP"
06499,38.874555,-6.596756016,"Montijo, Badajoz, Extremadura, ESP"
06500,39.36071,-6.954756668,"San Vicente de Alcántara, Badajoz, Extremadura, ESP"
06510,39.164537282,-6.94776,"Alburquerque, Badajoz, Extremadura, ESP"
06518,39.22947,-7.193386512,"La Codosera, Badajoz, Extremadura, ESP"
06519,39.209905,-7.0937793269999,"Alburquerque, Badajoz, Extremadura, ESP"
06600,38.800601161,-5.27572,"Cabeza del Buey, Badajoz, Extremadura, ESP"
06610,38.827615,-5.1203801519999,"Peñalsordo, Badajoz, Extremadura, ESP"
06611,38.769105,-5.148097016,"Zarza-Capilla, Badajoz, Extremadura, ESP"
06612,38.785115,-5.019195512,"Capilla, Badajoz, Extremadura, ESP"
06613,38.663685,-5.379845254,"Benquerencia de la Serena, Badajoz, Extremadura, ESP"
06614,38.661126815,-5.2959915229999,"Cabeza del Buey, Badajoz, Extremadura, ESP"
06615,38.679315,-5.4040986319999,"Benquerencia de la Serena, Badajoz, Extremadura, ESP"
06620,38.955305,-5.3860177179999,"Esparragosa de Lares, Badajoz, Extremadura, ESP"
06630,39.077145319,-5.09306,"Puebla de Alcocer, Badajoz, Extremadura, ESP"
06640,39.099865,-5.1891827229999,"Talarrubias, Badajoz, Extremadura, ESP"
06650,38.98277,-5.0752521589999,"Siruela, Badajoz, Extremadura, ESP"
06655,38.92044,-5.1599294339999,"Sancti-Spíritus, Badajoz, Extremadura, ESP"
06656,38.89025,-4.9969765569999,"Garlitos, Badajoz, Extremadura, ESP"
06657,38.89252,-5.118646342,"Risco, Badajoz, Extremadura, ESP"
06658,38.987557531,-4.9520649999999,"Tamurejo, Badajoz, Extremadura, ESP"
06659,38.922695,-4.893347305,"Baterno, Badajoz, Extremadura, ESP"
06660,39.126397832,-4.9145599999999,"Fuenlabrada de los Montes, Badajoz, Extremadura, ESP"
06670,39.256051875,-5.00132,"Herrera del Duque, Badajoz, Extremadura, ESP"
06678,39.213355,-4.7826433889999,"Villarta de los Montes, Badajoz, Extremadura, ESP"
06679,39.18935,-5.142586159,"Herrera del Duque, Badajoz, Extremadura, ESP"
06680,39.308035,-5.0961628049999,"Castilblanco, Badajoz, Extremadura, ESP"
06689,39.26309,-5.200706322,"Valdecaballeros, Badajoz, Extremadura, ESP"
06690,39.078105,-4.999269639,"Garbayuela, Badajoz, Extremadura, ESP"
06691,39.390365152,-5.003545,"Alía, Cáceres, Extremadura, ESP"
06692,39.35402,-4.794471191,"Helechosa de los Montes, Badajoz, Extremadura, ESP"
06700,38.97345,-5.740415363,"Villanueva de la Serena, Badajoz, Extremadura, ESP"
06710,39.003947248,-5.745180191,"Villanueva de la Serena, Badajoz, Extremadura, ESP"
06711,39.02985,-5.6466598879999,"Don Benito, Badajoz, Extremadura, ESP"
06712,39.056915,-5.713724036,"Villanueva de la Serena, Badajoz, Extremadura, ESP"
06713,39.100985,-5.584031335,"Acedera, Badajoz, Extremadura, ESP"
06714,38.869419664,-5.7974599999999,"La Haba, Badajoz, Extremadura, ESP"
06715,39.053315,-5.816508128,"Rena, Badajoz, Extremadura, ESP"
06716,39.087695,-5.844824912,"Villar de Rena, Badajoz, Extremadura, ESP"
06717,39.11543,-5.7645563099999,"Villar de Rena, Badajoz, Extremadura, ESP"
06718,39.02238,-5.74425244,"Villanueva de la Serena, Badajoz, Extremadura, ESP"
06719,39.078535,-5.719369779,"Don Benito, Badajoz, Extremadura, ESP"
06720,39.027045,-5.7066203379999,"Villanueva de la Serena, Badajoz, Extremadura, ESP"
06730,39.109995,-5.5139958619999,"Navalvillar de Pela, Badajoz, Extremadura, ESP"
06731,39.159767215,-5.565465,"Navalvillar de Pela, Badajoz, Extremadura, ESP"
06740,39.018425001,-5.56013,"Orellana la Vieja, Badajoz, Extremadura, ESP"
06750,39.02039,-5.5050509179999,"Orellana de la Sierra, Badajoz, Extremadura, ESP"
06760,39.085179151,-5.4606199999999,"Navalvillar de Pela, Badajoz, Extremadura, ESP"
06770,39.128289257,-5.327525,"Casas de Don Pedro, Badajoz, Extremadura, ESP"
06800,39.02363,-6.4706762179999,"Mérida, Badajoz, Extremadura, ESP"
06810,38.874745814,-6.38107,"Calamonte, Badajoz, Extremadura, ESP"
06820,38.861775,-6.287247656,"Don Álvaro, Badajoz, Extremadura, ESP"
06830,38.810735,-6.2161120059999,"La Zarza, Badajoz, Extremadura, ESP"
06840,38.712675,-6.285818236,"Alange, Badajoz, Extremadura, ESP"
06850,38.839775,-6.453283868,"Arroyo de San Serván, Badajoz, Extremadura, ESP"
06860,38.946742324,-6.4378849999999,"Esparragalejo, Badajoz, Extremadura, ESP"
06870,38.933923726,-6.485425,"La Garrovilla, Badajoz, Extremadura, ESP"
06880,38.90839,-6.5489820239999,"Torremayor, Badajoz, Extremadura, ESP"
06890,38.90123,-6.232525708,"Valverde de Mérida, Badajoz, Extremadura, ESP"
06891,39.007314764,-6.2742549999999,"Mirandilla, Badajoz, Extremadura, ESP"
06892,38.95875,-6.2519866509999,"Trujillanos, Badajoz, Extremadura, ESP"
06893,38.959665,-6.189061409,"San Pedro de Mérida, Badajoz, Extremadura, ESP"
06894,39.041236318,-6.3365049999999,"Aljucén, Badajoz, Extremadura, ESP"
06900,38.23392,-6.042524042,"Llerena, Badajoz, Extremadura, ESP"
06906,38.08212,-6.07017941,"Puebla del Maestre, Badajoz, Extremadura, ESP"
06907,38.095345,-6.1554912189999,"Montemolín, Badajoz, Extremadura, ESP"
06908,38.018404613,-6.080905,"Montemolín, Badajoz, Extremadura, ESP"
06909,38.18825,-6.0007529059999,"Trasierra, Badajoz, Extremadura, ESP"
06910,38.341937568,-5.5925349999999,"Granja de Torrehermosa, Badajoz, Extremadura, ESP"
06919,38.4802,-5.588464178,"Peraleda del Zaucejo, Badajoz, Extremadura, ESP"
06920,38.281322804,-5.677185,"Azuaga, Badajoz, Extremadura, ESP"
06927,38.211934517,-5.8018499999999,"Valverde de Llerena, Badajoz, Extremadura, ESP"
06928,38.110374083,-5.711965,"Malcocinado, Badajoz, Extremadura, ESP"
06929,38.212654418,-5.57739,"Azuaga, Badajoz, Extremadura, ESP"
06930,38.280095,-5.8441606669999,"Berlanga, Badajoz, Extremadura, ESP"
06939,38.379275,-5.8578675689999,"Maguilla, Badajoz, Extremadura, ESP"
06940,38.249845,-5.8718775519999,"Ahillones, Badajoz, Extremadura, ESP"
06950,38.31306,-6.0809637419999,"Villagarcía de la Torre, Badajoz, Extremadura, ESP"
06960,38.227105,-5.934278676,"Casas de Reina, Badajoz, Extremadura, ESP"
06970,38.139372866,-6.0264125379999,"Reina, Badajoz, Extremadura, ESP"
06980,38.145363047,-5.91955,"Fuente del Arco, Badajoz, Extremadura, ESP"
07001,39.56799,2.650883182,"Palma, Islas Baleares, Islas Baleares, ESP"
07002,39.572769352,2.654275,"Palma, Islas Baleares, Islas Baleares, ESP"
07003,39.577091499,2.648465,"Palma, Islas Baleares, Islas Baleares, ESP"
07004,39.587829126,2.660335,"Palma, Islas Baleares, Islas Baleares, ESP"
07005,39.574994885,2.663485,"Palma, Islas Baleares, Islas Baleares, ESP"
07006,39.566495,2.660180633,"Palma, Islas Baleares, Islas Baleares, ESP"
07007,39.5648,2.6932531730001,"Palma, Islas Baleares, Islas Baleares, ESP"
07008,39.584215,2.679004386,"Palma, Islas Baleares, Islas Baleares, ESP"
07009,39.60178,2.6708365850001,"Palma, Islas Baleares, Islas Baleares, ESP"
07010,39.611648815,2.6310550000001,"Palma, Islas Baleares, Islas Baleares, ESP"
07011,39.60412,2.612176963,"Palma, Islas Baleares, Islas Baleares, ESP"
07012,39.568265,2.6447975730001,"Palma, Islas Baleares, Islas Baleares, ESP"
07013,39.587595,2.5956260570001,"Palma, Islas Baleares, Islas Baleares, ESP"
07014,39.569835588,2.6178607960001,"Palma, Islas Baleares, Islas Baleares, ESP"
07015,39.55835,2.6036749300001,"Palma, Islas Baleares, Islas Baleares, ESP"
